Date,Country,y,ymin,ymax
2015-10-29,Guinea,0,0,2
2015-11-05,Guinea,0,0,1
2015-11-12,Guinea,0,0,1.02499999999998
2015-10-29,Liberia,0,0,1
2015-11-05,Liberia,0,0,1
2015-11-12,Liberia,0,0,2
2015-10-29,Sierra Leone,36,24,51.025
2015-11-05,Sierra Leone,35,22,50
2015-11-12,Sierra Leone,33,19,50
