Date,Country,y,ymin,ymax
2015-10-08,Guinea,1,0,3
2015-10-15,Guinea,0,0,4
2015-10-22,Guinea,0,0,4
2015-10-08,Liberia,0,0,1
2015-10-15,Liberia,0,0,1
2015-10-22,Liberia,0,0,2
2015-10-08,Sierra Leone,61,45,80.025
2015-10-15,Sierra Leone,58,40,79.025
2015-10-22,Sierra Leone,57,36.975,82.025
