Date,Country,y,ymin,ymax
2014-12-25,Guinea,150,123,181.025
2015-01-01,Guinea,158,127,194
2015-01-08,Guinea,166,129,209
2014-12-25,Liberia,63,48,81
2015-01-01,Liberia,52,36,68
2015-01-08,Liberia,40,26,56.025
2014-12-25,Sierra Leone,552,501,607
2015-01-01,Sierra Leone,517.5,455,577
2015-01-08,Sierra Leone,495,438,562.025
