Date,Country,y,ymin,ymax
2015-07-23,Guinea,15,8,25
2015-07-30,Guinea,14,7,25
2015-08-06,Guinea,14,5,27
2015-07-23,Liberia,0,0,2
2015-07-30,Liberia,0,0,1
2015-08-06,Liberia,0,0,1
2015-07-23,Sierra Leone,38,26,52
2015-07-30,Sierra Leone,36,23,51
2015-08-06,Sierra Leone,33,19,49.025
