Date,Country,y,ymin,ymax
2015-11-19,Guinea,0,0,1
2015-11-26,Guinea,0,0,1
2015-12-03,Guinea,0,0,1
2015-11-19,Liberia,0,0,1
2015-11-26,Liberia,0,0,1
2015-12-03,Liberia,0,0,2
2015-11-19,Sierra Leone,12,5,20
2015-11-26,Sierra Leone,8,3,15.025
2015-12-03,Sierra Leone,6,1,13
