Date,Country,y,ymin,ymax
2015-07-16,Guinea,16,8,26
2015-07-23,Guinea,15,7,28
2015-07-30,Guinea,15,6,28
2015-07-16,Liberia,0,0,1
2015-07-23,Liberia,0,0,1
2015-07-30,Liberia,0,0,1
2015-07-16,Sierra Leone,44,30,61
2015-07-23,Sierra Leone,40,27,57
2015-07-30,Sierra Leone,37,23,53
