Date,Country,y,ymin,ymax
2015-06-18,Guinea,12,5,20
2015-06-25,Guinea,10.5,5,20
2015-07-02,Guinea,10,4,20
2015-06-18,Liberia,1,0,4
2015-06-25,Liberia,0,0,2
2015-07-02,Liberia,0,0,2
2015-06-18,Sierra Leone,74,55,94.025
2015-06-25,Sierra Leone,69,51,88
2015-07-02,Sierra Leone,67,46.975,89
