Date,Country,y,ymin,ymax
2015-01-22,Guinea,57,41,74
2015-01-29,Guinea,51,34,69
2015-02-05,Guinea,48,32,67
2015-01-22,Liberia,96,76,119
2015-01-29,Liberia,82,64,103
2015-02-05,Liberia,68,50,88
2015-01-22,Sierra Leone,226.5,195.975,259.025
2015-01-29,Sierra Leone,194,165,232
2015-02-05,Sierra Leone,172,142.975,206
