Date,Country,y,ymin,ymax
2015-06-04,Guinea,9,3,16
2015-06-11,Guinea,8,2.975,15
2015-06-18,Guinea,6,1,14
2015-06-04,Liberia,24,14,35
2015-06-11,Liberia,17,8,27
2015-06-18,Liberia,14,6,25
2015-06-04,Sierra Leone,91,71,111
2015-06-11,Sierra Leone,90,69,116
2015-06-18,Sierra Leone,88,64,119
