Date,Country,y,ymin,ymax
2015-12-03,Guinea,0,0,1
2015-12-10,Guinea,0,0,1.02499999999998
2015-12-17,Guinea,0,0,2
2015-12-03,Liberia,0,0,1
2015-12-10,Liberia,0,0,1
2015-12-17,Liberia,0,0,1
2015-12-03,Sierra Leone,2,0,6
2015-12-10,Sierra Leone,1,0,4.02499999999998
2015-12-17,Sierra Leone,0,0,4
