Date,Country,y,ymin,ymax
2014-12-11,Guinea,94,73,116.025
2014-12-18,Guinea,90,68,115
2014-12-25,Guinea,88,63,117
2014-12-11,Liberia,234,201,265
2014-12-18,Liberia,195,164.95,227
2014-12-25,Liberia,184,151,222
2014-12-11,Sierra Leone,635,575.975,696
2014-12-18,Sierra Leone,663,595,732
2014-12-25,Sierra Leone,689,609,770
