Date,Country,y,ymin,ymax
2015-01-29,Guinea,45,31,61
2015-02-05,Guinea,40,27,57
2015-02-12,Guinea,38,24,55
2015-01-29,Liberia,121,97,147
2015-02-05,Liberia,115,91,142
2015-02-12,Liberia,105,79,134.025
2015-01-29,Sierra Leone,175,147,204
2015-02-05,Sierra Leone,148,119,176.025
2015-02-12,Sierra Leone,129,102,157
