Date,Country,y,ymin,ymax
2014-10-02,Guinea,134,107.975,165
2014-10-09,Guinea,170,134,209
2014-10-16,Guinea,201,153.975,254
2014-10-02,Liberia,694,632.975,761.025
2014-10-09,Liberia,812,735.975,897.025
2014-10-16,Liberia,943,836.925,1062
2014-10-02,Sierra Leone,394,348.975,440
2014-10-09,Sierra Leone,525,462.975,592.025
2014-10-16,Sierra Leone,627,544,722
