Date,Country,y,ymin,ymax
2015-08-13,Guinea,2,0,7
2015-08-20,Guinea,2,0,5.02499999999998
2015-08-27,Guinea,1,0,5
2015-08-13,Liberia,0,0,2
2015-08-20,Liberia,0,0,2
2015-08-27,Liberia,0,0,2
2015-08-13,Sierra Leone,62,44,81.025
2015-08-20,Sierra Leone,57,40,78
2015-08-27,Sierra Leone,55,37,80
