Date,Country,y,ymin,ymax
2014-04-24,Guinea,NA,NA,NA
2014-05-01,Guinea,NA,NA,NA
2014-05-08,Guinea,NA,NA,NA
2014-04-24,Liberia,NA,NA,NA
2014-05-01,Liberia,NA,NA,NA
2014-05-08,Liberia,NA,NA,NA
2014-04-24,Sierra Leone,NA,NA,NA
2014-05-01,Sierra Leone,NA,NA,NA
2014-05-08,Sierra Leone,NA,NA,NA
