Date,Country,y,ymin,ymax
2014-10-30,Guinea,109,85,132.025
2014-11-06,Guinea,108,83,136
2014-11-13,Guinea,108,81,140
2014-10-30,Liberia,437,390.95,486
2014-11-06,Liberia,485,429.975,542.05
2014-11-13,Liberia,504,446,577.025
2014-10-30,Sierra Leone,1511,1415,1614.025
2014-11-06,Sierra Leone,2207,2042.95,2389
2014-11-13,Sierra Leone,3012.5,2740.975,3306
