Date,Country,y,ymin,ymax
2015-10-01,Guinea,1,0,4
2015-10-08,Guinea,1,0,4
2015-10-15,Guinea,1,0,5
2015-10-01,Liberia,0,0,1
2015-10-08,Liberia,0,0,2
2015-10-15,Liberia,0,0,1.02499999999998
2015-10-01,Sierra Leone,76,57.975,96
2015-10-08,Sierra Leone,77,56.975,100
2015-10-15,Sierra Leone,77,53,105
