Date,Country,y,ymin,ymax
2015-09-03,Guinea,2,0,6
2015-09-10,Guinea,2,0,6
2015-09-17,Guinea,1,0,6
2015-09-03,Liberia,0,0,1
2015-09-10,Liberia,0,0,1
2015-09-17,Liberia,0,0,1
2015-09-03,Sierra Leone,49,35,67
2015-09-10,Sierra Leone,47,32,66
2015-09-17,Sierra Leone,46,30,68
