Date,Country,y,ymin,ymax
2014-09-25,Guinea,114,91,143
2014-10-02,Guinea,124,96,157.025
2014-10-09,Guinea,140,104,180.025
2014-09-25,Liberia,841.5,773,916.025
2014-10-02,Liberia,1056,958,1163.025
2014-10-09,Liberia,1311.5,1166,1461
2014-09-25,Sierra Leone,260.5,223,300
2014-10-02,Sierra Leone,285,241.975,334
2014-10-09,Sierra Leone,313.5,262,376
