Date,Country,y,ymin,ymax
2015-01-08,Guinea,103,81,126
2015-01-15,Guinea,96,71,123
2015-01-22,Guinea,93,68,126
2015-01-08,Liberia,71,55,89
2015-01-15,Liberia,61,45,78
2015-01-22,Liberia,49,35,66
2015-01-08,Sierra Leone,472,424.975,527
2015-01-15,Sierra Leone,467,417,521.025
2015-01-22,Sierra Leone,466,408.975,530.025
